ID,Name,CityName,OblName,Center,PostCode,NalSumLimit
"1,480","Левокумское, Ставропольский край",Левокумское,Ставропольский край,,357960,1.00
"1,076","Лермонтов, Ставропольский край",Лермонтов,Ставропольский край,,357340,1.00
"1,481","Летняя Ставка, Ставропольский край",Летняя Ставка,Ставропольский край,,356540,1.00
199,"Минеральные Воды, Ставропольский край",Минеральные Воды,Ставропольский край,,357200,1.00
"1,078","Михайловск, Ставропольский край",Михайловск,Ставропольский край,,356240,1.00
"1,079","Невинномысск, Ставропольский край",Невинномысск,Ставропольский край,,357100,1.00
"3,017","Нежинский, Ставропольский край",Нежинский,Ставропольский край,,357375,1.00
"3,018","Незлобная, Ставропольский край",Незлобная,Ставропольский край,,357807,1.00
127,"Нефтекумск, Ставропольский край",Нефтекумск,Ставропольский край,,356880,1.00
"3,019","Новая Деревня, Ставропольский край",Новая Деревня,Ставропольский край,,357022,1.00
"1,482","Новоалександровск, Ставропольский край",Новоалександровск,Ставропольский край,,356000,1.00
"3,020","Новопавловск, Ставропольский край",Новопавловск,Ставропольский край,,357300,1.00
"1,483","Новоселицкое, Ставропольский край",Новоселицкое,Ставропольский край,,356350,1.00
"1,274","Новотерский, Ставропольский край",Новотерский,Ставропольский край,,357242,1.00
"3,021","Новотроицкая, Ставропольский край",Новотроицкая,Ставропольский край,,356100,1.00
"3,022","Обильное, Ставропольский край",Обильное,Ставропольский край,,357812,1.00
"3,023","Первомайский, Ставропольский край",Первомайский,Ставропольский край,,357226,1.00
"3,024","Подкумок, Ставропольский край",Подкумок,Ставропольский край,,357371,1.00
151,"Пятигорск, Ставропольский край",Пятигорск,Ставропольский край,,357500,1.00
"3,025","Рыздвяный, Ставропольский край",Рыздвяный,Ставропольский край,,356110,1.00
"1,484","Светлоград, Ставропольский край",Светлоград,Ставропольский край,,356530,1.00
"1,485","Солнечнодольск, Ставропольский край",Солнечнодольск,Ставропольский край,,356126,1.00
"1,486","Солуно-Дмитриевское, Ставропольский край",Солуно-Дмитриевское,Ставропольский край,,357082,1.00
439,Ставрополь,Ставрополь,Ставропольский край,*,355000,без ограничений
"3,026","Старомарьевка, Ставропольский край",Старомарьевка,Ставропольский край,,356261,1.00
"1,879","Тарский, Ставропольский край",Тарский,Ставропольский край,,357871,1.00
"3,027","Татарка, Ставропольский край",Татарка,Ставропольский край,,356230,1.00
"3,028","Бокино, Тамбовская обл.",Бокино,Тамбовская обл.,,392523,1.00
"3,030","Жердевка, Тамбовская обл.",Жердевка,Тамбовская обл.,,393670,1.00
"3,031","Знаменка, Тамбовская обл.",Знаменка,Тамбовская обл.,,393401,1.00
"3,032","Кирсанов, Тамбовская обл.",Кирсанов,Тамбовская обл.,,393360,1.00
"3,033","Комсомолец, Тамбовская обл.",Комсомолец,Тамбовская обл.,,392543,1.00
377,"Котовск, Тамбовская обл.",Котовск,Тамбовская обл.,,393190,1.00
380,"Мичуринск, Тамбовская обл.",Мичуринск,Тамбовская обл.,,393760,1.00
"3,034","Моршанск, Тамбовская обл.",Моршанск,Тамбовская обл.,,393950,1.00
"3,036","Первомайский, Тамбовская обл.",Первомайский,Тамбовская обл.,,393700,1.00
371,"Рассказово, Тамбовская обл.",Рассказово,Тамбовская обл.,,393250,1.00
"3,035","Ржакса, Тамбовская обл.",Ржакса,Тамбовская обл.,,393520,1.00
"3,029","Строитель, Тамбовская обл.",Строитель,Тамбовская обл.,,392526,1.00
298,"Тамбов, Тамбовская обл.",Тамбов,Тамбовская обл.,*,392000,5000.00
"3,037","Уварово, Тамбовская обл.",Уварово,Тамбовская обл.,,393460,1.00
"1,497","Агрыз, Татарстан респ.",Агрыз,Татарстан респ.,,422230,1.00
"1,498","Азнакаево, Татарстан респ.",Азнакаево,Татарстан респ.,,423330,1.00
"1,499","Аксубаево, Татарстан респ.",Аксубаево,Татарстан респ.,,423060,1.00
"1,500","Актаныш, Татарстан респ.",Актаныш,Татарстан респ.,,423740,1.00
"1,501","Алексеевка, Бавлинский р-он, Татарстан респ.","Алексеевка, Бавлинский р-он",Татарстан респ.,,423938,1.00
"3,038","Алексеевское, Татарстан респ.",Алексеевское,Татарстан респ.,,422901,1.00
"1,533","Алькеево, Татарстан респ.",Алькеево,Татарстан респ.,,423309,1.00
"1,054","Альметьевск, Татарстан респ.",Альметьевск,Татарстан респ.,,423450,1.00
"1,503","Апастово, Татарстан респ.",Апастово,Татарстан респ.,,422350,1.00
"13,190","Аракчино Новое, Татарстан респ.",Аракчино Новое,Татарстан респ.,,,1.00
"13,186","Аракчино Старое, Татарстан респ.",Аракчино Старое,Татарстан респ.,,,без ограничений
"1,504","Арск, Татарстан респ.",Арск,Татарстан респ.,,422000,1.00
"1,534","Атня, Татарстан респ.",Атня,Татарстан респ.,,422247,1.00
"1,506","Бавлы, Татарстан респ.",Бавлы,Татарстан респ.,,423930,1.00
"1,502","Базарные Матаки, Татарстан респ.",Базарные Матаки,Татарстан респ.,,422870,1.00
"1,507","Балтаси, Татарстан респ.",Балтаси,Татарстан респ.,,422250,1.00
"1,525","Богатые Сабы, Татарстан респ.",Богатые Сабы,Татарстан респ.,,422060,1.00
"1,527","Болгар, Татарстан респ.",Болгар,Татарстан респ.,,422864,без ограничений
"1,505","Большая Атня, Татарстан респ.",Большая Атня,Татарстан респ.,,422750,1.00
"1,514","Большие Кайбицы, Татарстан респ.",Большие Кайбицы,Татарстан респ.,,422330,1.00
"1,055","Бугульма, Татарстан респ.",Бугульма,Татарстан респ.,,423230,1.00
"1,508","Буинск, Татарстан респ.",Буинск,Татарстан респ.,,422430,1.00
"3,043","Васильево, Зеленодольский р-он, Татарстан респ.","Васильево, Зеленодольский р-он",Татарстан респ.,,422530,1.00
"3,044","Васильево, Мамадышский р-он, Татарстан респ.","Васильево, Мамадышский р-он",Татарстан респ.,,422161,1.00
"1,509","Верхний Услон, Татарстан респ.",Верхний Услон,Татарстан респ.,,422570,1.00
"1,018","Волжск, Татарстан респ.",Волжск,Татарстан респ.,,425000,1.00
"13,313","Восточный, Татарстан респ.",Восточный,Татарстан респ.,,,1.00
"1,510","Высокая Гора, Татарстан респ.",Высокая Гора,Татарстан респ.,,422700,1.00
"3,042","Дербышки, Татарстан респ.",Дербышки,Татарстан респ.,,,без ограничений
"3,220","Джалиль, Татарстан респ.",Джалиль,Татарстан респ.,,423368,1.00
"1,056","Елабуга, Татарстан респ.",Елабуга,Татарстан респ.,,423600,без ограничений
"1,512","Заинск, Татарстан респ.",Заинск,Татарстан респ.,,423520,1.00
"13,188","Залесный, Татарстан респ.",Залесный,Татарстан респ.,,,без ограничений
"1,513","Зеленодольск, Татарстан респ.",Зеленодольск,Татарстан респ.,,422540,1.00
"13,191","Кадышево, Татарстан респ.",Кадышево,Татарстан респ.,,,без ограничений
424,Казань,Казань,Татарстан респ.,*,"420000,420004,420005,420006,420008,420011,420012,420013,420014,420015,420017,420021,420025,420029,420030,420032,420033,420034,420036,420037,420039,420043,420044,420047,420049,420051,420053,420054,420055,420056,420057,420059,420060,420061,420064,420066,420",без ограничений
"1,535","Кайбицы, Татарстан респ.",Кайбицы,Татарстан респ.,,422418,1.00
"3,221","Камские Поляны, Татарстан респ.",Камские Поляны,Татарстан респ.,,423564,1.00
"1,515","Камское Устье, Татарстан респ.",Камское Устье,Татарстан респ.,,422820,1.00
"13,187","Киндери, Татарстан респ.",Киндери,Татарстан респ.,,,1.00
"13,445","Кирби, Татарстан респ.",Кирби,Татарстан респ.,,422622,1.00
"1,516","Кукмор, Татарстан респ.",Кукмор,Татарстан респ.,,422110,1.00
"1,517","Лаишево, Татарстан респ.",Лаишево,Татарстан респ.,,422610,1.00
213,"Лениногорск, Татарстан респ.",Лениногорск,Татарстан респ.,,423250,1.00
"13,089","Макаровка, Лаишевский р-н, Татарстан респ.","Макаровка, Лаишевский р-н",Татарстан респ.,,422602,1.00
"13,194","Макаровка, Нижнекамский р-н, Татарстан респ.","Макаровка, Нижнекамский р-н",Татарстан респ.,,423587,1.00
"13,055","Малые Кабаны, Лаишевский р-он, Татарстан респ.","Малые Кабаны, Лаишевский р-он",Татарстан респ.,,422623,1.00
"1,518","Мамадыш, Татарстан респ.",Мамадыш,Татарстан респ.,,422190,1.00
"1,519","Менделеевск, Татарстан респ.",Менделеевск,Татарстан респ.,,423650,1.00
"1,520","Мензелинск, Татарстан респ.",Мензелинск,Татарстан респ.,,423700,1.00
"13,312","Мирный, Татарстан респ.",Мирный,Татарстан респ.,,,без ограничений
"1,521","Муслюмово, Татарстан респ.",Муслюмово,Татарстан респ.,,423970,1.00
433,"Набережные Челны, Татарстан респ.",Набережные Челны,Татарстан респ.,,423800,без ограничений
153,Нижнекамск,Нижнекамск,Татарстан респ.,,423570,без ограничений
"1,407","Нижняя Мактама, Татарстан респ.",Нижняя Мактама,Татарстан респ.,,423440,1.00
"1,522","Новошешминск, Татарстан респ.",Новошешминск,Татарстан респ.,,423190,1.00
"1,023","Нурлат, Татарстан респ.",Нурлат,Татарстан респ.,,423040,1.00
"3,041","Осиново, Татарстан респ.",Осиново,Татарстан респ.,,422527,без ограничений
"1,523","Пестрецы, Татарстан респ.",Пестрецы,Татарстан респ.,,422770,1.00
"1,524","Рыбная Слобода, Татарстан респ.",Рыбная Слобода,Татарстан респ.,,422650,1.00
"13,192","Салмачи, Татарстан респ.",Салмачи,Татарстан респ.,,,без ограничений
"1,526","Сарманово, Татарстан респ.",Сарманово,Татарстан респ.,,423350,1.00
"3,040","Старое Дрожжаное, Татарстан респ.",Старое Дрожжаное,Татарстан респ.,,422470,1.00
"13,193","Сухая Река, Татарстан респ.",Сухая Река,Татарстан респ.,,422185,без ограничений
"1,528","Тетюши, Татарстан респ.",Тетюши,Татарстан респ.,,422370,1.00
"1,529","Тюлячи, Татарстан респ.",Тюлячи,Татарстан респ.,,422080,1.00
"1,531","Уруссу, Татарстан респ.",Уруссу,Татарстан респ.,,423950,1.00
"3,039","Усады, Татарстан респ.",Усады,Татарстан респ.,,422710,1.00
"1,530","Черемшан, Татарстан респ.",Черемшан,Татарстан респ.,,423100,1.00
"1,022","Чистополь, Татарстан респ.",Чистополь,Татарстан респ.,,422980,1.00
"1,511","Чувашское Дрожжаное, Татарстан респ.",Чувашское Дрожжаное,Татарстан респ.,,422485,1.00
"13,189","Юдино, Татарстан респ.",Юдино,Татарстан респ.,,,без ограничений
"1,443","Андреаполь, Тверская обл.",Андреаполь,Тверская обл.,,172800,без ограничений
"1,771","Аньково, Тверская обл.",Аньково,Тверская обл.,,171898,без ограничений
"13,373","Батино, Тверская обл.",Батино,Тверская обл.,,170015,1.00
"1,304","Бежецк, Тверская обл.",Бежецк,Тверская обл.,,171980,1.00
"1,444","Белый, Тверская обл.",Белый,Тверская обл.,,172530,без ограничений
"3,045","Бобровка, Тверская обл.",Бобровка,Тверская обл.,,172410,1.00
"1,445","Бологое, Тверская обл.",Бологое,Тверская обл.,,171070,без ограничений
"1,446","Вышний Волочек, Тверская обл.",Вышний Волочек,Тверская обл.,,171150,без ограничений
"3,046","Завидово, Тверская обл.",Завидово,Тверская обл.,,171275,1.00
"3,047","Заволжский, Тверская обл.",Заволжский,Тверская обл.,,170508,1.00
"1,447","Западная Двина, Тверская обл.",Западная Двина,Тверская обл.,,172610,без ограничений
"13,368","Змеёво, Калининский р-н, Тверская обл.","Змеёво, Калининский р-н",Тверская обл.,,170007,1.00
"1,448","Зубцов, Тверская обл.",Зубцов,Тверская обл.,,172330,без ограничений
"1,449","Калязин, Тверская обл.",Калязин,Тверская обл.,,171570,без ограничений
"1,450","Кашин, Тверская обл.",Кашин,Тверская обл.,,171640,без ограничений
"13,327","Квакшино, Калининский р-он, Тверская обл.","Квакшино, Калининский р-он",Тверская обл.,,170555,1.00
"13,308","Кесова Гора, Тверская обл.",Кесова Гора,Тверская обл.,,171470,1.00
"1,451","Кимры, Тверская обл.",Кимры,Тверская обл.,,171500,без ограничений
"1,452","Конаково, Тверская обл.",Конаково,Тверская обл.,,171250,без ограничений
"1,453","Красный Холм, Тверская обл.",Красный Холм,Тверская обл.,,171660,без ограничений
"1,454","Кувшиново, Тверская обл.",Кувшиново,Тверская обл.,,172110,без ограничений
"1,455","Лихославль, Тверская обл.",Лихославль,Тверская обл.,,171210,без ограничений
293,"Максатиха, Тверская обл.",Максатиха,Тверская обл.,,171900,1.00
"13,367","Мокшино, Конаковский р-он, Тверская обл.","Мокшино, Конаковский р-он",Тверская обл.,,171266,1.00
"3,234","Монино, Тверская обл.",Монино,Тверская обл.,,171621,1.00
"1,456","Нелидово, Тверская обл.",Нелидово,Тверская обл.,,172520,без ограничений
"13,304","Нерль, Тверская обл.",Нерль,Тверская обл.,,171551,1.00
"3,048","Новозавидовский, Тверская обл.",Новозавидовский,Тверская обл.,,171272,1.00
"13,385","Оленино, Тверская обл.",Оленино,Тверская обл.,,172400,1.00
"1,457","Осташков, Тверская обл.",Осташков,Тверская обл.,,172730,без ограничений
938,"Плоскошь, Тверская обл.",Плоскошь,Тверская обл.,,172870,1.00
410,"Редкино, Тверская обл.",Редкино,Тверская обл.,,171260,1.00
"1,458","Ржев, Тверская обл.",Ржев,Тверская обл.,,172380,10000.00
"13,384","Садыково, Калининский р-н, Тверская обл.","Садыково, Калининский р-н",Тверская обл.,,170540,1.00
"3,051","Селижарово, Тверская обл.",Селижарово,Тверская обл.,,172200,1.00
"3,050","Спирово, Тверская обл.",Спирово,Тверская обл.,,171171,1.00
"1,459","Старица, Тверская обл.",Старица,Тверская обл.,,171360,без ограничений
245,Тверь,Тверь,Тверская обл.,*,170000,без ограничений
"1,387","Торжок, Тверская обл.",Торжок,Тверская обл.,,172000,без ограничений
"1,460","Торопец, Тверская обл.",Торопец,Тверская обл.,,172840,без ограничений
"1,461","Удомля, Тверская обл.",Удомля,Тверская обл.,,171840,без ограничений
"3,049","Черногубово, Тверская обл.",Черногубово,Тверская обл.,,170515,1.00
"13,256","Академгородок, Томская обл.",Академгородок,Томская обл.,,,1.00
"3,055","Александровское, Томская обл.",Александровское,Томская обл.,,636760,1.00
409,"Асино, Томская обл.",Асино,Томская обл.,,636840,1.00
"3,056","Бакчар, Томская обл.",Бакчар,Томская обл.,,636200,1.00
"3,057","Белый Яр, Томская обл.",Белый Яр,Томская обл.,,636500,1.00
722,"Богашево, Томская обл.",Богашево,Томская обл.,,634570,1.00
"13,261","Зональный, Томская обл.",Зональный,Томская обл.,,,1.00
310,"Зоркальцево, Томская обл.",Зоркальцево,Томская обл.,,634515,1.00
"3,058","Зырянское, Томская обл.",Зырянское,Томская обл.,,636850,1.00
725,"Каргасок, Томская обл.",Каргасок,Томская обл.,,636700,1.00
"13,257","Каштак, Томская обл.",Каштак,Томская обл.,,,1.00
"3,054","Кедровый, Томская обл.",Кедровый,Томская обл.,,636615,1.00
"2,087","Кожевниково, Томская обл.",Кожевниково,Томская обл.,,636160,1.00
726,"Колпашево, Томская обл.",Колпашево,Томская обл.,,636460,1.00
"13,262","Копылово, Томская обл.",Копылово,Томская обл.,,634537,1.00
"3,053","Кривошеино, Томская обл.",Кривошеино,Томская обл.,,636300,1.00
"13,258","Кузовлево, Томская обл.",Кузовлево,Томская обл.,,,1.00
"13,254","ЛПК 2-ой поселок, Томская обл.",ЛПК 2-ой поселок,Томская обл.,,,1.00
724,"Мельниково, Томская обл.",Мельниково,Томская обл.,,636130,1.00
"3,059","Молчаново, Томская обл.",Молчаново,Томская обл.,,636330,1.00
"2,343","Парабель, Томская обл.",Парабель,Томская обл.,,636600,1.00
"3,060","Первомайское, Томская обл.",Первомайское,Томская обл.,,636830,1.00
296,"Подгорное, Томская обл.",Подгорное,Томская обл.,,636400,1.00
"13,259","Предтеченск, Томская обл.",Предтеченск,Томская обл.,,634507,1.00
"3,052","Светлый, Томская обл.",Светлый,Томская обл.,,634506,1.00
723,"Северск, Томская обл.",Северск,Томская обл.,,"636000,636013,636017,636018,636019,636035,636036,636037,636039,636071,636079",без ограничений
"13,255","Синий Утес, Томская обл.",Синий Утес,Томская обл.,,,1.00
"13,320","Сосновый Бор, Томская обл.",Сосновый Бор,Томская обл.,,,1.00
515,"Стрежевой, Томская обл.",Стрежевой,Томская обл.,,636780,1.00
"3,061","Тегульдет, Томская обл.",Тегульдет,Томская обл.,,636900,1.00
"13,260","Тимирязево, Томская обл.",Тимирязево,Томская обл.,,634510,1.00
269,Томск,Томск,Томская обл.,*,"634000,634003,634006,634009,634011,634012,634014,634015,634016,634021,634024,634026,634027,634028,634029,634031,634033,634034,634040,634041,634045,634049,634050,634051,634055,634057,634058,634059,634061,634062,634063,634067,634069,634961",без ограничений
"13,324","Томскнефтехим р-н, Томская обл.",Томскнефтехим р-н,Томская обл.,,,1.00
"2,090","Алексин, Тульская обл.",Алексин,Тульская обл.,,301360,1.00
"2,091","Арсеньево, Тульская обл.",Арсеньево,Тульская обл.,,301510,1.00
"2,096","Архангельское, Тульская обл.",Архангельское,Тульская обл.,,301990,1.00
"2,092","Белев, Тульская обл.",Белев,Тульская обл.,,301530,1.00
446,"Богородицк, Тульская обл.",Богородицк,Тульская обл.,,301830,1.00
445,"Венев, Тульская обл.",Венев,Тульская обл.,,301320,1.00
"2,093","Волово, Тульская обл.",Волово,Тульская обл.,,301570,1.00
"1,750","Гвардейский, Тульская обл.",Гвардейский,Тульская обл.,,301272,без ограничений
"1,959","Донской, Тульская обл.",Донской,Тульская обл.,,301760,1.00
"2,094","Дубна, Тульская обл., Тульская обл.","Дубна, Тульская обл.",Тульская обл.,,301160,1.00
444,"Ефремов, Тульская обл.",Ефремов,Тульская обл.,,301840,1.00
"2,095","Заокский, Тульская обл.",Заокский,Тульская обл.,,301000,1.00
939,"Кимовск, Тульская обл.",Кимовск,Тульская обл.,,301720,1.00
"2,097","Киреевск, Тульская обл.",Киреевск,Тульская обл.,,301262,1.00
"3,062","Косая Гора, Тульская обл.",Косая Гора,Тульская обл.,,300903,1.00
"2,098","Куркино, Тульская обл.",Куркино,Тульская обл.,,301940,1.00
"2,099","Ленинский, Тульская обл.",Ленинский,Тульская обл.,,301110,1.00
"3,063","Менделеевский, Тульская обл.",Менделеевский,Тульская обл.,,300904,1.00
447,"Новомосковск, Тульская обл.",Новомосковск,Тульская обл.,,301650,1.00
"2,100","Одоев, Тульская обл.",Одоев,Тульская обл.,,,1.00
"3,065","Первомайский, Тульская обл.",Первомайский,Тульская обл.,,301212,1.00
"2,101","Плавск, Тульская обл.",Плавск,Тульская обл.,,301470,1.00
"3,066","Северо-Задонск, Тульская обл.",Северо-Задонск,Тульская обл.,,301790,1.00
"3,064","Скуратовский, Тульская обл.",Скуратовский,Тульская обл.,,301070,1.00
"2,106","Суворов, Тульская обл.",Суворов,Тульская обл.,,301430,1.00
"2,102","Теплое, Тульская обл.",Теплое,Тульская обл.,,301900,1.00
150,Тула,Тула,Тульская обл.,*,"300000,300001,300002,300004,300005,300007,300008,300010,300012,300013,300016,300017,300020,300021,300022,300024,300025,300026,300027,300028,300029,300031,300034,300035,300036,300039,300040,300041,300044,300045,300053,300057,300058,300061,300062,300063,300",без ограничений
"2,103","Узловая, Тульская обл.",Узловая,Тульская обл.,,301600,1.00
"2,104","Чернь, Тульская обл.",Чернь,Тульская обл.,,301087,1.00
"2,105","Щекино, Тульская обл.",Щекино,Тульская обл.,,301240,5000.00
449,"Ясногорск, Тульская обл.",Ясногорск,Тульская обл.,,301030,1.00
"3,067","Ак-Довурак, Тыва респ.",Ак-Довурак,Тыва респ.,,668045,1.00
"3,073","Каа-Хем, Тыва респ.",Каа-Хем,Тыва респ.,,667901,1.00
871,Кызыл,Кызыл,Тыва респ.,,667001,без ограничений
"3,070","Кызыл-Мажалык, Тыва респ.",Кызыл-Мажалык,Тыва респ.,,668040,1.00
"3,074","Мугур-Аксы, Тыва респ.",Мугур-Аксы,Тыва респ.,,668020,1.00
"3,072","Сарыг-Сеп, Тыва респ.",Сарыг-Сеп,Тыва респ.,,668400,1.00
"3,077","Тоора-Хем, Тыва респ.",Тоора-Хем,Тыва респ.,,668530,1.00
"3,076","Туран, Тыва респ.",Туран,Тыва респ.,,668510,1.00
"3,069","Тээли, Тыва респ.",Тээли,Тыва респ.,,668010,1.00
"3,075","Хандагайты, Тыва респ.",Хандагайты,Тыва респ.,,668130,1.00
"3,071","Чадан, Тыва респ.",Чадан,Тыва респ.,,668110,1.00
"3,078","Шагонар, Тыва респ.",Шагонар,Тыва респ.,,668210,1.00
"3,068","Эрзин, Тыва респ.",Эрзин,Тыва респ.,,668380,1.00
"3,088","Антипино, Нижнетавдинский р-он, Тюменская обл.","Антипино, Нижнетавдинский р-он",Тюменская обл.,,626049,1.00
"3,087","Антипино, Тюменский р-он, Тюменская обл.","Антипино, Тюменский р-он",Тюменская обл.,,625047,без ограничений
"1,751","Армизонское, Тюменская обл.",Армизонское,Тюменская обл.,,627220,1.00
"13,318","Березняки, Тюменская обл.",Березняки,Тюменская обл.,,,без ограничений
"3,079","Богандинский, Тюменская обл.",Богандинский,Тюменская обл.,,625520,без ограничений
922,"Боровский, Тюменская обл.",Боровский,Тюменская обл.,,625504,без ограничений
"13,354","Верхний Бор, Тюменская обл.",Верхний Бор,Тюменская обл.,,,без ограничений
"3,080","Винзили, Тюменская обл.",Винзили,Тюменская обл.,,625530,без ограничений
"3,082","Ембаево, Тюменская обл.",Ембаево,Тюменская обл.,,625511,1.00
619,"Заводоуковск, Тюменская обл.",Заводоуковск,Тюменская обл.,,627140,1.00
"13,394","Исетское, Исетский р-н, Тюменская обл.","Исетское, Исетский р-н",Тюменская обл.,,626380,1.00
620,"Ишим, Тюменская обл.",Ишим,Тюменская обл.,,627750,1.00
"13,242","Казарово, Тюменская обл.",Казарово,Тюменская обл.,,,без ограничений
"1,178","Каскара, Тюменская обл.",Каскара,Тюменская обл.,,625512,без ограничений
"13,134","Княжево, Тюменская обл.",Княжево,Тюменская обл.,,625506,1.00
"13,355","Комарово, Тюменская обл.",Комарово,Тюменская обл.,,,без ограничений
"13,428","Кулига, Тюменская обл.",Кулига,Тюменская обл.,,,1.00
"13,245","Луговое, Тюменская обл.",Луговое,Тюменская обл.,,625507,без ограничений
"3,226","Лыткина пос., Тобольский р-он, Тюменская обл.","Лыткина пос., Тобольский р-он",Тюменская обл.,,626136,1.00
"3,083","Мальково, Тюменская обл.",Мальково,Тюменская обл.,,625517,без ограничений
"3,084","Матмасы, Тюменская обл.",Матмасы,Тюменская обл.,,626060,без ограничений
"13,243","Метелево, Тюменская обл.",Метелево,Тюменская обл.,,625056,без ограничений
"13,423","Мичурино, Тюменская обл.",Мичурино,Тюменская обл.,,,1.00
"1,172","Московский, Тюменская обл.",Московский,Тюменская обл.,,,без ограничений
"1,850","Нижняя Тавда, Тюменская обл.",Нижняя Тавда,Тюменская обл.,,626020,1.00
"3,085","Новотарманский, Тюменская обл.",Новотарманский,Тюменская обл.,,625509,без ограничений
"3,086","Ожогино, Тюменская обл.",Ожогино,Тюменская обл.,,627712,без ограничений
"1,849","Омутинское, Тюменская обл.",Омутинское,Тюменская обл.,,627070,1.00
"13,117","Патрушево, Тюменская обл.",Патрушево,Тюменская обл.,,,без ограничений
"13,246","Плеханово, Тюменская обл.",Плеханово,Тюменская обл.,,626076,без ограничений
"13,319","Рощино, Тюменская обл.",Рощино,Тюменская обл.,,,без ограничений
512,"Тобольск, Тюменская обл.",Тобольск,Тюменская обл.,,626150,1.00
"13,329","Туртас, Тюменская обл.",Туртас,Тюменская обл.,,,1.00
252,Тюмень,Тюмень,Тюменская обл.,*,"625000,625001,625002,625003,625004,625005,625006,625007,625008,625009,625010,625013,625014,625015,625016,625017,625018,625019,625022,625023,625025,625026,625027,625028,625029,625030,625031,625032,625033,625034,625035,625036,625037,625038,625039,625041,625",без ограничений
"1,466","Упорово, Тюменская обл.",Упорово,Тюменская обл.,,627180,1.00
"13,244","Утяшево, Тюменская обл.",Утяшево,Тюменская обл.,,625061,без ограничений
"13,424","Червишево, Тюменская обл.",Червишево,Тюменская обл.,,,1.00
617,"Ялуторовск, Тюменская обл.",Ялуторовск,Тюменская обл.,,627010,1.00
"3,081","Ярково, Тюменская обл.",Ярково,Тюменская обл.,,626050,1.00
"3,097","Алнаши, Удмуртия респ.",Алнаши,Удмуртия респ.,,427880,1.00
"3,098","Балезино, Удмуртия респ.",Балезино,Удмуртия респ.,,427550,5000.00
"3,089","Воткинск, Удмуртия респ.",Воткинск,Удмуртия респ.,,427430,5000.00
561,"Глазов, Удмуртия респ.",Глазов,Удмуртия респ.,,427620,5000.00
"3,090","Завьялово, Удмуртия респ.",Завьялово,Удмуртия респ.,,427000,5000.00
"3,091","Игра, Удмуртия респ.",Игра,Удмуртия респ.,,427145,5000.00
224,Ижевск,Ижевск,Удмуртия респ.,*,426000,без ограничений
"3,099","Камбарка, Удмуртия респ.",Камбарка,Удмуртия респ.,,427950,1.00
"3,100","Каракулино, Удмуртия респ.",Каракулино,Удмуртия респ.,,427920,5000.00
"3,092","Малая Пурга, Удмуртия респ.",Малая Пурга,Удмуртия респ.,,427820,5000.00
"1,871","Можга, Удмуртия респ.",Можга,Удмуртия респ.,,427790,5000.00
491,"Сарапул, Удмуртия респ.",Сарапул,Удмуртия респ.,,427960,5000.00
"3,093","Сигаево, Удмуртия респ.",Сигаево,Удмуртия респ.,,427990,5000.00
"3,094","Ува, Удмуртия респ.",Ува,Удмуртия респ.,,427260,5000.00
"3,095","Шаркан, Удмуртия респ.",Шаркан,Удмуртия респ.,,427070,5000.00
"3,096","Якшур-Бодья, Удмуртия респ.",Якшур-Бодья,Удмуртия респ.,,427100,5000.00
"3,101","Яр, Удмуртия респ.",Яр,Удмуртия респ.,,427500,1.00
"3,111","Базарный Сызган, Ульяновская обл.",Базарный Сызган,Ульяновская обл.,,433700,1.00
"3,112","Барыш, Ульяновская обл.",Барыш,Ульяновская обл.,,433720,1.00
"3,102","Большое Нагаткино, Ульяновская обл.",Большое Нагаткино,Ульяновская обл.,,433610,1.00
"3,113","Вешкайма, Ульяновская обл.",Вешкайма,Ульяновская обл.,,433101,1.00
"2,350","Димитровград, Ульяновская обл.",Димитровград,Ульяновская обл.,,"433501,433502,433503,433504,433507,433508,433509,433511,433513,433514,433516,433535",1.00
"1,635","Енганаево, Ульяновская обл.",Енганаево,Ульяновская обл.,,433411,1.00
"3,114","Инза, Ульяновская обл.",Инза,Ульяновская обл.,,433030,1.00
"3,103","Ишеевка, Ульяновская обл.",Ишеевка,Ульяновская обл.,,433310,1.00
"3,104","Карсун, Ульяновская обл.",Карсун,Ульяновская обл.,,433210,1.00
"3,115","Кузоватово, Ульяновская обл.",Кузоватово,Ульяновская обл.,,433766,1.00
"3,105","Майна, Ульяновская обл.",Майна,Ульяновская обл.,,433130,1.00
"3,116","Николаевка пос., Ульяновская обл.",Николаевка пос.,Ульяновская обл.,,433810,1.00
"3,117","Новоспасское, Ульяновская обл.",Новоспасское,Ульяновская обл.,,433871,1.00
"3,106","Новоульяновск, Ульяновская обл.",Новоульяновск,Ульяновская обл.,,433300,без ограничений
"3,118","Павловка пос., Ульяновская обл.",Павловка пос.,Ульяновская обл.,,433970,1.00
"3,119","Радищево, Ульяновская обл.",Радищево,Ульяновская обл.,,433910,1.00
"3,107","Сенгилей, Ульяновская обл.",Сенгилей,Ульяновская обл.,,433380,1.00
"3,120","Старая Кулатка, Ульяновская обл.",Старая Кулатка,Ульяновская обл.,,433940,1.00
"3,108","Старая Майна, Ульяновская обл.",Старая Майна,Ульяновская обл.,,433460,1.00
"3,109","Тереньга, Ульяновская обл.",Тереньга,Ульяновская обл.,,433360,1.00
422,Ульяновск,Ульяновск,Ульяновская обл.,*,432000,без ограничений
"3,110","Чердаклы, Ульяновская обл.",Чердаклы,Ульяновская обл.,,433400,1.00
